order,Kecamatan,Latitude,Longitude
5635,Astanaanyar,-6.938178344,107.5994582
5636,Astanaanyar,-6.938063382,107.5994509
5637,Astanaanyar,-6.938048717,107.5994488
5638,Astanaanyar,-6.937702085,107.5994121
5639,Astanaanyar,-6.937651839,107.5994068
5640,Astanaanyar,-6.937638365,107.5994053
5641,Astanaanyar,-6.937509251,107.5993905
5642,Astanaanyar,-6.937500209,107.5993902
5643,Astanaanyar,-6.937497966,107.5993902
5644,Astanaanyar,-6.937477348,107.599391
5645,Astanaanyar,-6.937465548,107.5993914
5646,Astanaanyar,-6.93745065,107.5993907
5647,Astanaanyar,-6.937389565,107.5993875
5648,Astanaanyar,-6.937386394,107.5993874
5649,Astanaanyar,-6.937375593,107.5993868
5650,Astanaanyar,-6.937349623,107.5993855
5651,Astanaanyar,-6.937320393,107.5993826
5652,Astanaanyar,-6.937237709,107.5993742
5653,Astanaanyar,-6.937116207,107.5993598
5654,Astanaanyar,-6.937102768,107.5993582
5655,Astanaanyar,-6.937036641,107.599349
5656,Astanaanyar,-6.93698773,107.599343
5657,Astanaanyar,-6.936886932,107.599334
5658,Astanaanyar,-6.936858017,107.5993326
5659,Astanaanyar,-6.936802695,107.5993307
5660,Astanaanyar,-6.936719507,107.5993253
5661,Astanaanyar,-6.936708811,107.599325
5662,Astanaanyar,-6.936625716,107.5993232
5663,Astanaanyar,-6.936569708,107.5993203
5664,Astanaanyar,-6.936547243,107.5993185
5665,Astanaanyar,-6.936504589,107.5993173
5666,Astanaanyar,-6.936498844,107.5993172
5667,Astanaanyar,-6.93647848,107.5993171
5668,Astanaanyar,-6.936457177,107.5993176
5669,Astanaanyar,-6.936436363,107.5993173
5670,Astanaanyar,-6.936417538,107.5993191
5671,Astanaanyar,-6.936403527,107.5993198
5672,Astanaanyar,-6.936389743,107.5993219
5673,Astanaanyar,-6.936381085,107.5993237
5674,Astanaanyar,-6.936377577,107.5993244
5675,Astanaanyar,-6.936368849,107.5993262
5676,Astanaanyar,-6.936354251,107.599331
5677,Astanaanyar,-6.93634082,107.5993354
5678,Astanaanyar,-6.93631878,107.5993428
5679,Astanaanyar,-6.936305346,107.5993478
5680,Astanaanyar,-6.936259784,107.5993681
5681,Astanaanyar,-6.936249132,107.5993738
5682,Astanaanyar,-6.936178188,107.5994121
5683,Astanaanyar,-6.936092151,107.599456
5684,Astanaanyar,-6.936068094,107.5994685
5685,Astanaanyar,-6.93606359,107.5994704
5686,Astanaanyar,-6.936045309,107.5994782
5687,Astanaanyar,-6.93602141,107.5994874
5688,Astanaanyar,-6.935987577,107.5994987
5689,Astanaanyar,-6.935973822,107.5995021
5690,Astanaanyar,-6.935965108,107.5995043
5691,Astanaanyar,-6.935946993,107.5995093
5692,Astanaanyar,-6.935935133,107.5995124
5693,Astanaanyar,-6.935906693,107.5995158
5694,Astanaanyar,-6.935899184,107.5995167
5695,Astanaanyar,-6.935898013,107.5995168
5696,Astanaanyar,-6.935884484,107.5995194
5697,Astanaanyar,-6.935870577,107.5995201
5698,Astanaanyar,-6.935856037,107.59952
5699,Astanaanyar,-6.935841068,107.5995183
5700,Astanaanyar,-6.935816493,107.5995156
5701,Astanaanyar,-6.935805906,107.5995132
5702,Astanaanyar,-6.935796268,107.5995117
5703,Astanaanyar,-6.935785419,107.5995075
5704,Astanaanyar,-6.935776969,107.5995027
5705,Astanaanyar,-6.935768348,107.5994977
5706,Astanaanyar,-6.93576192,107.5994917
5707,Astanaanyar,-6.935754806,107.5994854
5708,Astanaanyar,-6.935748503,107.5994787
5709,Astanaanyar,-6.935742506,107.5994709
5710,Astanaanyar,-6.935742056,107.5994703
5711,Astanaanyar,-6.93573391,107.5994586
5712,Astanaanyar,-6.935726299,107.5994473
5713,Astanaanyar,-6.935717723,107.5994325
5714,Astanaanyar,-6.935711536,107.5994212
5715,Astanaanyar,-6.935695822,107.5993955
5716,Astanaanyar,-6.935656695,107.5993142
5717,Astanaanyar,-6.935634554,107.5992701
5718,Astanaanyar,-6.935621183,107.5992434
5719,Astanaanyar,-6.935607888,107.5992223
5720,Astanaanyar,-6.935601965,107.5992139
5721,Astanaanyar,-6.935593748,107.599203
5722,Astanaanyar,-6.935586173,107.5991959
5723,Astanaanyar,-6.935579238,107.5991891
5724,Astanaanyar,-6.93557152,107.5991842
5725,Astanaanyar,-6.935560227,107.5991803
5726,Astanaanyar,-6.935544893,107.599171
5727,Astanaanyar,-6.935536753,107.5991692
5728,Astanaanyar,-6.935536684,107.5991691
5729,Astanaanyar,-6.935536444,107.5991691
5730,Astanaanyar,-6.935533624,107.5991685
5731,Astanaanyar,-6.935523006,107.5991651
5732,Astanaanyar,-6.935497782,107.5991631
5733,Astanaanyar,-6.935489648,107.5991624
5734,Astanaanyar,-6.935474829,107.5991622
5735,Astanaanyar,-6.935456792,107.5991621
5736,Astanaanyar,-6.935436833,107.5991621
5737,Astanaanyar,-6.935404974,107.5991636
5738,Astanaanyar,-6.935385187,107.5991646
5739,Astanaanyar,-6.935359604,107.5991671
5740,Astanaanyar,-6.935333606,107.5991709
5741,Astanaanyar,-6.935297309,107.5991744
5742,Astanaanyar,-6.935294499,107.5991747
5743,Astanaanyar,-6.935268364,107.5991772
5744,Astanaanyar,-6.93523734,107.5991802
5745,Astanaanyar,-6.93521392,107.5991842
5746,Astanaanyar,-6.935209901,107.5991849
5747,Astanaanyar,-6.935186477,107.5991889
5748,Astanaanyar,-6.935117534,107.5992022
5749,Astanaanyar,-6.935097773,107.599206
5750,Astanaanyar,-6.935077788,107.5992108
5751,Astanaanyar,-6.935036059,107.5992201
5752,Astanaanyar,-6.934963171,107.5992385
5753,Astanaanyar,-6.934895791,107.5992519
5754,Astanaanyar,-6.934784671,107.5992739
5755,Astanaanyar,-6.934783811,107.5992741
5756,Astanaanyar,-6.934694456,107.5992961
5757,Astanaanyar,-6.934683701,107.5992987
5758,Astanaanyar,-6.934663631,107.5993026
5759,Astanaanyar,-6.934648804,107.5993063
5760,Astanaanyar,-6.934636294,107.5993109
5761,Astanaanyar,-6.934620155,107.5993157
5762,Astanaanyar,-6.934610157,107.5993216
5763,Astanaanyar,-6.934609407,107.599322
5764,Astanaanyar,-6.934593411,107.5993287
5765,Astanaanyar,-6.934582764,107.5993356
5766,Astanaanyar,-6.934571287,107.5993455
5767,Astanaanyar,-6.934562411,107.5993533
5768,Astanaanyar,-6.934553884,107.5993625
5769,Astanaanyar,-6.934546823,107.5993733
5770,Babakan Ciparay,-6.923540151,107.5813814
5771,Babakan Ciparay,-6.923506461,107.5813542
5772,Babakan Ciparay,-6.92332933,107.5812986
5773,Babakan Ciparay,-6.923097625,107.5812306
5774,Babakan Ciparay,-6.922894905,107.5811711
5775,Babakan Ciparay,-6.92159905,107.5808189
5776,Babakan Ciparay,-6.921188749,107.5808088
5777,Babakan Ciparay,-6.920196973,107.580881
5778,Babakan Ciparay,-6.918376591,107.5811405
5779,Babakan Ciparay,-6.918225537,107.58116
5780,Babakan Ciparay,-6.918076099,107.5811746
5781,Babakan Ciparay,-6.918094578,107.5813409
5782,Babakan Ciparay,-6.918115567,107.5815291
5783,Babakan Ciparay,-6.918153903,107.581792
5784,Babakan Ciparay,-6.918184765,107.5820538
5785,Babakan Ciparay,-6.918209965,107.5822774
5786,Babakan Ciparay,-6.918235003,107.5824661
5787,Babakan Ciparay,-6.918281541,107.5828074
5788,Babakan Ciparay,-6.918322972,107.583167
5789,Babakan Ciparay,-6.918363719,107.5835257
5790,Babakan Ciparay,-6.918396006,107.5837622
5791,Babakan Ciparay,-6.91841602,107.5839502
5792,Babakan Ciparay,-6.918423532,107.5840904
5793,Babakan Ciparay,-6.918452783,107.5843499
5794,Babakan Ciparay,-6.918477746,107.5845308
5795,Babakan Ciparay,-6.91851341,107.5847728
5796,Babakan Ciparay,-6.91853865,107.5850006
5797,Babakan Ciparay,-6.918579768,107.5852252
5798,Babakan Ciparay,-6.918675243,107.5858587
5799,Babakan Ciparay,-6.918743675,107.5864631
5800,Babakan Ciparay,-6.918751855,107.5865258
5801,Babakan Ciparay,-6.919179036,107.5864645
5802,Babakan Ciparay,-6.920118097,107.5863092
5803,Babakan Ciparay,-6.920082762,107.5859199
5804,Babakan Ciparay,-6.920249503,107.585731
5805,Babakan Ciparay,-6.920434045,107.5855405
5806,Babakan Ciparay,-6.920648159,107.5854479
5807,Babakan Ciparay,-6.921283921,107.5854637
5808,Babakan Ciparay,-6.921512521,107.5854666
5809,Babakan Ciparay,-6.921959749,107.5853797
5810,Babakan Ciparay,-6.92198955,107.585372
5811,Babakan Ciparay,-6.922163111,107.5853813
5812,Babakan Ciparay,-6.922286709,107.5853947
5813,Babakan Ciparay,-6.922742019,107.585444
5814,Babakan Ciparay,-6.922871688,107.5854613
5815,Babakan Ciparay,-6.92294728,107.5854758
5816,Babakan Ciparay,-6.923068642,107.5854941
5817,Babakan Ciparay,-6.923248808,107.585528
5818,Babakan Ciparay,-6.923327826,107.5855427
5819,Babakan Ciparay,-6.92339838,107.5855656
5820,Babakan Ciparay,-6.923430517,107.585583
5821,Babakan Ciparay,-6.923442006,107.585592
5822,Babakan Ciparay,-6.923462608,107.5856141
5823,Babakan Ciparay,-6.923468855,107.5856267
5824,Babakan Ciparay,-6.923544253,107.5857586
5825,Babakan Ciparay,-6.924056355,107.585713
5826,Babakan Ciparay,-6.924415552,107.5856828
5827,Babakan Ciparay,-6.924785227,107.585651
5828,Babakan Ciparay,-6.925143742,107.5856208
5829,Babakan Ciparay,-6.925895969,107.5855614
5830,Babakan Ciparay,-6.925896858,107.5855613
5831,Babakan Ciparay,-6.926407855,107.5855187
5832,Babakan Ciparay,-6.926743209,107.5854983
5833,Babakan Ciparay,-6.926991522,107.5854551
5834,Babakan Ciparay,-6.927390493,107.5854064
5835,Babakan Ciparay,-6.927843001,107.5853508
5836,Babakan Ciparay,-6.928092304,107.5853225
5837,Babakan Ciparay,-6.928225665,107.5853149
5838,Babakan Ciparay,-6.928390557,107.5853041
5839,Babakan Ciparay,-6.928819462,107.5852736
5840,Babakan Ciparay,-6.929046465,107.5852552
5841,Babakan Ciparay,-6.929405003,107.5852311
5842,Babakan Ciparay,-6.929534337,107.5852266
5843,Babakan Ciparay,-6.929697692,107.5852288
5844,Babakan Ciparay,-6.92989359,107.5852168
5845,Babakan Ciparay,-6.930285189,107.5851977
5846,Babakan Ciparay,-6.930572792,107.5851768
5847,Babakan Ciparay,-6.930707243,107.5851583
5848,Babakan Ciparay,-6.931285974,107.5850657
5849,Babakan Ciparay,-6.931911384,107.5849666
5850,Babakan Ciparay,-6.93230273,107.5849029
5851,Babakan Ciparay,-6.932895067,107.5848069
5852,Babakan Ciparay,-6.933397452,107.5847262
5853,Babakan Ciparay,-6.934090589,107.584635
5854,Babakan Ciparay,-6.934092119,107.584635
5855,Babakan Ciparay,-6.934130548,107.5846299
5856,Babakan Ciparay,-6.934588395,107.5845696
5857,Babakan Ciparay,-6.935303336,107.5845226
5858,Babakan Ciparay,-6.935610545,107.5845122
5859,Babakan Ciparay,-6.935826086,107.5844685
5860,Babakan Ciparay,-6.936300025,107.5841987
5861,Babakan Ciparay,-6.936288455,107.5841268
5862,Babakan Ciparay,-6.93612438,107.5839733
5863,Babakan Ciparay,-6.936089916,107.5839286
5864,Babakan Ciparay,-6.936077087,107.5838922
5865,Babakan Ciparay,-6.936078475,107.5838546
5866,Babakan Ciparay,-6.936104805,107.5838055
5867,Babakan Ciparay,-6.936439272,107.5835229
5868,Babakan Ciparay,-6.936583989,107.5834009
5869,Babakan Ciparay,-6.936853286,107.5831802
5870,Babakan Ciparay,-6.936948886,107.5831541
5871,Babakan Ciparay,-6.937545766,107.5830618
5872,Babakan Ciparay,-6.938073403,107.5829438
5873,Babakan Ciparay,-6.938312527,107.5828931
5874,Babakan Ciparay,-6.938778398,107.5828101
5875,Babakan Ciparay,-6.93905843,107.5828039
5876,Babakan Ciparay,-6.939382214,107.5828218
5877,Babakan Ciparay,-6.939690148,107.5828934
5878,Babakan Ciparay,-6.940492907,107.5831137
5879,Babakan Ciparay,-6.940959055,107.5832876
5880,Babakan Ciparay,-6.941050367,107.5833478
5881,Babakan Ciparay,-6.941393127,107.5837196
5882,Babakan Ciparay,-6.941559403,107.5838999
5883,Babakan Ciparay,-6.941560373,107.583901
5884,Babakan Ciparay,-6.941899632,107.5842677
5885,Babakan Ciparay,-6.942115437,107.584314
5886,Babakan Ciparay,-6.942345429,107.5843388
5887,Babakan Ciparay,-6.942697635,107.5843876
5888,Babakan Ciparay,-6.942903132,107.5844079
5889,Babakan Ciparay,-6.943176906,107.584402
5890,Babakan Ciparay,-6.943434039,107.5843682
5891,Babakan Ciparay,-6.944044489,107.5842944
5892,Babakan Ciparay,-6.944249188,107.5842761
5893,Babakan Ciparay,-6.944502467,107.5842534
5894,Babakan Ciparay,-6.944829896,107.5842241
5895,Babakan Ciparay,-6.94525118,107.5841875
5896,Babakan Ciparay,-6.945472726,107.5841735
5897,Babakan Ciparay,-6.94575568,107.5841449
5898,Babakan Ciparay,-6.945810424,107.5841394
5899,Babakan Ciparay,-6.945870258,107.5843154
5900,Babakan Ciparay,-6.946035517,107.5848886
5901,Babakan Ciparay,-6.946361492,107.5860872
5902,Babakan Ciparay,-6.946589889,107.5870135
5903,Babakan Ciparay,-6.946647456,107.5873736
5904,Babakan Ciparay,-6.946657628,107.5874591
5905,Babakan Ciparay,-6.946676286,107.5876158
5906,Babakan Ciparay,-6.946694274,107.587767
5907,Babakan Ciparay,-6.946728018,107.5880739
5908,Babakan Ciparay,-6.94677662,107.58823
5909,Babakan Ciparay,-6.946806076,107.5883352
5910,Babakan Ciparay,-6.946872215,107.5885705
5911,Babakan Ciparay,-6.946941408,107.5887911
5912,Babakan Ciparay,-6.94708588,107.5886922
5913,Babakan Ciparay,-6.947524921,107.5884177
5914,Babakan Ciparay,-6.94779272,107.5882355
5915,Babakan Ciparay,-6.948473213,107.5877751
5916,Babakan Ciparay,-6.948773152,107.5875647
5917,Babakan Ciparay,-6.949017076,107.5874069
5918,Babakan Ciparay,-6.949222522,107.5872785
5919,Babakan Ciparay,-6.9495027,107.5870672
5920,Babakan Ciparay,-6.94997706,107.5867676
5921,Babakan Ciparay,-6.950012574,107.5867446
5922,Babakan Ciparay,-6.950104483,107.5866824
5923,Babakan Ciparay,-6.950469199,107.5864355
5924,Babakan Ciparay,-6.950597363,107.5868086
5925,Babakan Ciparay,-6.950716621,107.5872227
5926,Babakan Ciparay,-6.950810833,107.5876579
5927,Babakan Ciparay,-6.95084081,107.5876842
5928,Babakan Ciparay,-6.950925817,107.5878172
5929,Babakan Ciparay,-6.950946763,107.5878238
5930,Babakan Ciparay,-6.950960027,107.5878283
5931,Babakan Ciparay,-6.950979971,107.5878385
5932,Babakan Ciparay,-6.950997091,107.5878514
5933,Babakan Ciparay,-6.951005749,107.5878551
5934,Babakan Ciparay,-6.951010833,107.5878562
5935,Babakan Ciparay,-6.951074875,107.5878673
5936,Babakan Ciparay,-6.951107107,107.5878702
5937,Babakan Ciparay,-6.95112085,107.5878708
5938,Babakan Ciparay,-6.951131208,107.5878711
5939,Babakan Ciparay,-6.951127029,107.5879096
5940,Babakan Ciparay,-6.95109142,107.5881732
5941,Babakan Ciparay,-6.951080835,107.5882535
5942,Babakan Ciparay,-6.951080893,107.5882885
5943,Babakan Ciparay,-6.951071756,107.588425
5944,Babakan Ciparay,-6.951067751,107.5884853
5945,Babakan Ciparay,-6.95109699,107.588502
5946,Babakan Ciparay,-6.951108451,107.5885086
5947,Babakan Ciparay,-6.951114807,107.5885223
5948,Babakan Ciparay,-6.951115234,107.5887132
5949,Babakan Ciparay,-6.951132207,107.5887234
5950,Babakan Ciparay,-6.951132844,107.5887298
5951,Babakan Ciparay,-6.951127938,107.5888217
5952,Babakan Ciparay,-6.951124582,107.5888481
5953,Babakan Ciparay,-6.951124668,107.5888928
5954,Babakan Ciparay,-6.951325372,107.5889035
5955,Babakan Ciparay,-6.951508222,107.5889084
5956,Babakan Ciparay,-6.951514195,107.5889538
5957,Babakan Ciparay,-6.951499433,107.5891572
5958,Babakan Ciparay,-6.951275544,107.5891585
5959,Babakan Ciparay,-6.951276738,107.5891939
5960,Babakan Ciparay,-6.951277793,107.5892824
5961,Babakan Ciparay,-6.951277691,107.5892836
5962,Babakan Ciparay,-6.95127664,107.5892844
5963,Babakan Ciparay,-6.95127274,107.5892852
5964,Babakan Ciparay,-6.95116858,107.5892894
5965,Babakan Ciparay,-6.950865643,107.5892988
5966,Babakan Ciparay,-6.95085407,107.589304
5967,Babakan Ciparay,-6.950854087,107.5893041
5968,Babakan Ciparay,-6.950875465,107.589428
5969,Babakan Ciparay,-6.950840125,107.5896102
5970,Babakan Ciparay,-6.950968996,107.5896024
5971,Babakan Ciparay,-6.951064894,107.5896337
5972,Babakan Ciparay,-6.95109106,107.5896495
5973,Babakan Ciparay,-6.951190004,107.5896725
5974,Babakan Ciparay,-6.951209409,107.5896994
5975,Babakan Ciparay,-6.95132304,107.589757
5976,Babakan Ciparay,-6.951335806,107.5898157
5977,Babakan Ciparay,-6.951372645,107.5898203
5978,Babakan Ciparay,-6.951493648,107.5898579
5979,Babakan Ciparay,-6.951503824,107.5898819
5980,Babakan Ciparay,-6.95152863,107.5900138
5981,Babakan Ciparay,-6.951539165,107.5900292
5982,Babakan Ciparay,-6.951551833,107.5900337
5983,Babakan Ciparay,-6.951562758,107.5900317
5984,Babakan Ciparay,-6.951612319,107.5900015
5985,Babakan Ciparay,-6.951643625,107.5899834
5986,Babakan Ciparay,-6.951852566,107.5903208
5987,Babakan Ciparay,-6.951899311,107.5904094
5988,Babakan Ciparay,-6.951915875,107.5904694
5989,Babakan Ciparay,-6.951921788,107.5906071
5990,Babakan Ciparay,-6.951960119,107.5906207
5991,Babakan Ciparay,-6.952031087,107.5906188
5992,Babakan Ciparay,-6.952089725,107.590591
5993,Babakan Ciparay,-6.952200659,107.5905189
5994,Babakan Ciparay,-6.952228649,107.590511
5995,Babakan Ciparay,-6.952267822,107.5905013
5996,Babakan Ciparay,-6.952336241,107.590498
5997,Babakan Ciparay,-6.95243777,107.5905018
5998,Babakan Ciparay,-6.952520146,107.5905411
5999,Babakan Ciparay,-6.952571013,107.5905579
6000,Babakan Ciparay,-6.952590919,107.5905594
6001,Babakan Ciparay,-6.95262259,107.5905572
6002,Babakan Ciparay,-6.952712273,107.5905278
6003,Babakan Ciparay,-6.952760841,107.5905191
6004,Babakan Ciparay,-6.952819813,107.5905187
6005,Babakan Ciparay,-6.952884668,107.5905354
6006,Babakan Ciparay,-6.95294978,107.5905761
6007,Babakan Ciparay,-6.952989658,107.5905957
6008,Babakan Ciparay,-6.953144017,107.5905812
6009,Babakan Ciparay,-6.953188967,107.590576
6010,Babakan Ciparay,-6.953231563,107.5906004
6011,Babakan Ciparay,-6.953270818,107.5906576
6012,Babakan Ciparay,-6.953289209,107.5907073
6013,Babakan Ciparay,-6.95330558,107.5907382
6014,Babakan Ciparay,-6.953357971,107.5907499
6015,Babakan Ciparay,-6.953374703,107.590754
6016,Babakan Ciparay,-6.953390062,107.5907579
6017,Babakan Ciparay,-6.953411521,107.5907829
6018,Babakan Ciparay,-6.953434067,107.5907989
6019,Babakan Ciparay,-6.953522908,107.5908415
6020,Babakan Ciparay,-6.953610389,107.5908829
6021,Babakan Ciparay,-6.953689179,107.5909125
6022,Babakan Ciparay,-6.953813565,107.5909634
6023,Babakan Ciparay,-6.953841244,107.59098
6024,Babakan Ciparay,-6.953918166,107.5910167
6025,Babakan Ciparay,-6.953942853,107.5910317
6026,Babakan Ciparay,-6.95401045,107.5910416
6027,Babakan Ciparay,-6.954234387,107.5910214
6028,Babakan Ciparay,-6.954292904,107.5910348
6029,Babakan Ciparay,-6.95433273,107.591074
6030,Babakan Ciparay,-6.954397775,107.591068
6031,Babakan Ciparay,-6.954470536,107.5910599
6032,Babakan Ciparay,-6.954476716,107.5910589
6033,Babakan Ciparay,-6.954488963,107.5910066
6034,Babakan Ciparay,-6.9544897,107.5910034
6035,Babakan Ciparay,-6.954532272,107.5909775
6036,Babakan Ciparay,-6.954547771,107.5909757
6037,Babakan Ciparay,-6.954564205,107.5909749
6038,Babakan Ciparay,-6.954583901,107.5909783
6039,Babakan Ciparay,-6.954601703,107.5909845
6040,Babakan Ciparay,-6.954642021,107.5909936
6041,Babakan Ciparay,-6.954668765,107.5909956
6042,Babakan Ciparay,-6.954695988,107.5909958
6043,Babakan Ciparay,-6.954744547,107.5910066
6044,Babakan Ciparay,-6.954767921,107.5910947
6045,Babakan Ciparay,-6.954888494,107.5910628
6046,Babakan Ciparay,-6.954975883,107.5910261
6047,Babakan Ciparay,-6.95492946,107.5909312
6048,Babakan Ciparay,-6.954919075,107.5909053
6049,Babakan Ciparay,-6.954909687,107.5908719
6050,Babakan Ciparay,-6.954904973,107.5908336
6051,Babakan Ciparay,-6.954910029,107.5907966
6052,Babakan Ciparay,-6.954921785,107.5907844
6053,Babakan Ciparay,-6.954963084,107.5907756
6054,Babakan Ciparay,-6.955053477,107.590763
6055,Babakan Ciparay,-6.95508611,107.5907416
6056,Babakan Ciparay,-6.955101141,107.5907136
6057,Babakan Ciparay,-6.95510943,107.5906618
6058,Babakan Ciparay,-6.955119998,107.5906037
6059,Babakan Ciparay,-6.955130867,107.5905509
6060,Babakan Ciparay,-6.955151594,107.5905221
6061,Babakan Ciparay,-6.955181126,107.5904952
6062,Babakan Ciparay,-6.955216417,107.5904673
6063,Babakan Ciparay,-6.955246585,107.5904114
6064,Babakan Ciparay,-6.955303981,107.590252
6065,Babakan Ciparay,-6.955327336,107.590203
6066,Babakan Ciparay,-6.955353465,107.5901267
6067,Babakan Ciparay,-6.955358943,107.5900762
6068,Babakan Ciparay,-6.955367991,107.5900524
6069,Babakan Ciparay,-6.955390406,107.5900302
6070,Babakan Ciparay,-6.955415903,107.5900192
6071,Babakan Ciparay,-6.955467253,107.5900053
6072,Babakan Ciparay,-6.955565682,107.589985
6073,Babakan Ciparay,-6.955618775,107.5899391
6074,Babakan Ciparay,-6.955705788,107.5898248
