id_listing,judul,harga,alamat,kamar_tidur,kamar_mandi,garasi/carport,harga_rp,luas_tanah_sqm,luas_bangunan_sqm,kecamatan,wilayah,segmen_harga,segmen_lt,latitude,longitude,jarak_pusat_kota(km)
hos17520306,Jual Rumah Baru Leuwisari Jarang Ada,"Rp 1,45 Miliar","Leuwi Panjang, Bandung",3,2,1,1450000000,65,94,Bojongloa Kidul,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.947036199999999,107.59627135374859,4.27
hos17520331,Jual Rumah Baru Leuwisari Jarang Ada,"Rp 1,55 Miliar","Leuwi Panjang, Bandung",2,2,1,1550000000,75,102,Bojongloa Kidul,Bandung Selatan,1.5-3M,60-120sqm,-6.947036199999999,107.59627135374859,4.27
hos17520352,Jual Rumah Baru Leuwisari Jarang Ada,"Rp 1,85 Miliar","Leuwi Panjang, Bandung",2,2,1,1850000000,96,90,Bojongloa Kidul,Bandung Selatan,1.5-3M,60-120sqm,-6.947036199999999,107.59627135374859,4.27
hos17530157,Rumah Lux Minimalis 4 Lantai+lift Harga Terjangkau Di Setrasari Bagus,"Rp 5,5 Miliar","Setra Sari, Bandung",4,3,1,5500000000,194,280,Sukasari,Bandung Utara,3-7M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos17570116,Rumah Vintage Sayap Gatsu Dekat Simpang Lima,Rp 16 Miliar,"Gatot Subroto, Bandung",4,2,1,16000000000,498,220,Lengkong,Bandung Tengah,>7M,400-800sqm,-6.9343483,107.62621853326837,3.14
hos17592805,Rumah bagus seperti baru d komplek Singgasana,"Rp 4,5 Miliar","Mekar Wangi, Bandung",4,3,2,4500000000,145,275,Bojongloa Kidul,Bandung Selatan,3-7M,120-200sqm,-6.947036199999999,107.59627135374859,4.27
hos17615309,Dijual Cepat Rumah Arcamanik Endah Harga Murah,Rp 875 Juta,"Arcamanik, Bandung",2,2,1,875000000,120,90,Arcamanik,Bandung Timur,500 juta-1.5M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos17622039,Jual Cepat Rumah Bagus Di Hook Sayap Buah Batu Bagus,"Rp 2,5 Miliar","Buah Batu, Bandung",3,3,1,2500000000,213,200,Buah Batu,Bandung Selatan,1.5-3M,200-400sqm,-6.965688011053042,107.63789418028449,6.79
hos17666081,"Dijual rumah di Jl. Pandan Wangi Raya, Cibiru Wetan - Kab. Bandung","Rp 1,3 Miliar","Cibiru, Bandung",2,2,4,1300000000,264,60,Cibiru,Bandung Timur,500 juta-1.5M,200-400sqm,-6.915058950000001,107.72119143769423,12.29
hos17701378,Rumah jarang ada 1M an di Holis Bandung,Rp 1 Miliar,"Holis Cigondewah, Bandung",2,1,1,1000000000,90,45,Astana Anyar,Bandung Tengah,500 juta-1.5M,60-120sqm,-6.9324654500000005,107.59881535095596,2.68
hos17706693,Ruko Strategis Gatot Subroto Bandung Kota Lokasi Premium,Rp 11 Miliar,"Gatot Subroto, Bandung",4,2,4,11000000000,512,200,Lengkong,Bandung Tengah,>7M,400-800sqm,-6.9343483,107.62621853326837,3.14
hos17706772,Di jual rumah + gudang di mainroad soekarno hatta,Rp 18 Miliar,"Soekarno Hatta, Bandung",3,3,8,18000000000,1200,500,Kiaracondong,Bandung Tengah,>7M,>800sqm,-6.9247499,107.6462773,4.28
hos17720960,Dijual Rumah Komplek Bandung Indah Cipamokolan Sayap Ciwastra,Rp 900 Juta,"Bandung Timur, Bandung",4,2,1,900000000,104,120,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos17757423,ASRI dan SEJUK Rumah View Bagus di Pasir Impun Arcamanik,"Rp 1,45 Miliar","Arcamanik, Bandung",3,3,5,1450000000,320,120,Arcamanik,Bandung Timur,500 juta-1.5M,200-400sqm,-6.92144665,107.6770158552717,7.49
hos17758463,"Rumah 2 Lantai Bagus SHM di Antapani, Bandung",Rp 675 Juta,"Antapani, Bandung",3,2,1,675000000,60,110,Antapani,Bandung Timur,500 juta-1.5M,60-120sqm,-6.9178562,107.65988138469118,5.56
hos17760459,Rumah Banyak Kamar Bagus di Cikutra Bandung,"Rp 1,7 Miliar","Cikutra, Bandung",8,4,1,1700000000,100,180,Cibeunying Kidul,Bandung Utara,1.5-3M,60-120sqm,-6.89851205,107.65007706308097,4.63
hos17766060,Dijual Rumah Hoek Nyaman Di Arcamanik Bandung,"Rp 1,4 Miliar","Arcamanik, Bandung",4,3,1,1400000000,164,240,Arcamanik,Bandung Timur,500 juta-1.5M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos17779660,Jual Rumah Besar Lokasi Strategis di Batu Mas Mengger,"Rp 1,8 Miliar","Regol, Bandung",5,3,1,1800000000,154,220,Regol,Bandung Selatan,1.5-3M,120-200sqm,-6.939712849999999,107.613796906891,3.21
hos17780173,Rumah Baru MInimalis Modern di Komplek Setra Duta,"Rp 3,5 Miliar","Setra Duta, Bandung",3,3,1,3500000000,127,200,Sukasari,Bandung Utara,3-7M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos17780211,Rumah Cantik Modern di Setra Duta Terawat,"Rp 3,5 Miliar","Setra Duta, Bandung",4,2,1,3500000000,180,250,Sukasari,Bandung Utara,3-7M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos17802476,"RUMAH DI ISTANA Sudirman Bandung Jawa Barat , Bandung","Rp 1,6 Miliar","Sudirman, Bandung",3,2,1,1600000000,74,39,Astana Anyar,Bandung Tengah,1.5-3M,60-120sqm,-6.9324654500000005,107.59881535095596,2.68
hos17818141,Rumah Bagus Nyaman Murah di Gempol Asri Cijerah,"Rp 1,25 Miliar","Cijerah, Bandung",3,2,1,1250000000,114,100,Bandung Kulon,Bandung Barat,500 juta-1.5M,60-120sqm,-6.93193445,107.55505327116754,6.51
hos17818244,Rumah Lelang Murah dan Strategis di TUrangga Bandung,"Rp 1,97 Miliar","Turangga, Bandung",3,2,1,1970000000,245,435,Lengkong,Bandung Tengah,1.5-3M,200-400sqm,-6.9343483,107.62621853326837,3.14
hos17818252,Rumah Cantik Nyaman Murah di Pondok Hijau Indah Gegerkalong,"Rp 1,3 Miliar","Geger Kalong, Bandung",2,2,1,1300000000,90,105,Sukasari,Bandung Utara,500 juta-1.5M,60-120sqm,-6.889291249999999,107.58870509879455,3.37
hos17818325,Rumah Nyaman Murah di Grand Sharon Bandung,"Rp 1,1 Miliar","Rancasari, Bandung",2,1,1,1100000000,102,50,Rancasari,Bandung Timur,500 juta-1.5M,60-120sqm,-6.9535356,107.67520978505222,8.6
hos17832255,Bonus Diskon Rumah Baru Arcamanik Bandung 2 Lantai,"Rp 1,13 Miliar","Arcamanik, Bandung",4,2,2,1130000000,95,85,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos17862976,Rumah 2 Lantai Minimalis Modern Di Cisaranten Kulon Arcamanik,Rp 950 Juta,"Arcamanik, Bandung",3,2,1,950000000,100,100,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos17884570,Jual Rumah Nyaman Di Permata Kopo Bandung,Rp 625 Juta,"Kopo, Bandung",2,1,1,625000000,82,60,Bojongloa Kaler,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.93232645,107.59074740446374,3.19
hos17884957,Rumah Suryalaya dkt Rajamantri Buahbatu Turangga di Bawah Njop,"Rp 5,25 Miliar","Turangga, Bandung",5,4,1,5250000000,779,255,Lengkong,Bandung Tengah,3-7M,400-800sqm,-6.9343483,107.62621853326837,3.14
hos17885622,"Rumah Baru, Megah, Luas Leluasa, Nyaman, Galaxy Margahayu, Kota Bandung","Rp 2,2 Miliar","Bandung Kota, Bandung",6,3,1,2200000000,273,400,Sumur Bandung,Bandung Tengah,1.5-3M,200-400sqm,-6.9143889000000005,107.61702181771668,0.86
hos17885772,DIJUAL RUMAH  SUDIRMAN TOWN HOUSE,"Rp 6,5 Miliar","Sudirman, Bandung",5,4,1,6500000000,280,760,Astana Anyar,Bandung Tengah,3-7M,200-400sqm,-6.9324654500000005,107.59881535095596,2.68
hos17886589,JARANG ADA RUMAH BESAR TENGAH KOTA BISA DIBUAT 2 RUMAH BARU di MAINROAD SAYAP BKR,"Rp 3,1 Miliar","BKR, Bandung",8,3,1,3100000000,220,244,Lengkong,Bandung Tengah,3-7M,200-400sqm,-6.9343483,107.62621853326837,3.14
hos17887877,Dijual Rumah Baru Minimalis 2lantai Di Permata Inten Arcamanik,"Rp 1,3 Miliar","Arcamanik, Bandung",3,3,2,1300000000,120,155,Arcamanik,Bandung Timur,500 juta-1.5M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos17889774,Rumah Baru Renov Bagus Di Mainroad Sayap Bima,"Rp 4,5 Miliar","Cicendo, Bandung",4,2,1,4500000000,200,200,Cicendo,Bandung Barat,3-7M,200-400sqm,-6.9015514499999995,107.58697955342808,2.76
hos17894221,"Rumah Baru Minimalis Modern di Belakang Setraduta, Bandung Utara",Rp 970 Juta,"Sarijadi, Bandung",3,2,2,970000000,77,67,Sukasari,Bandung Utara,500 juta-1.5M,60-120sqm,-6.889291249999999,107.58870509879455,3.37
hos17918520,Rumah Baru Hoek Di Komplek Sariwangi Asri Dekat Setraduta,"Rp 1,5 Miliar","Sarijadi, Bandung",3,2,2,1500000000,132,85,Sukasari,Bandung Utara,1.5-3M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos17921454,"Komplek Bumi Harapan, Cibiru Hilir",Rp 450 Juta,"Cibiru, Bandung",2,1,1,450000000,60,45,Cibiru,Bandung Timur,<500 Juta,60-120sqm,-6.915058950000001,107.72119143769423,12.29
hos17930092,Dijual Rumah Town House Arcamanik Cluster Asri,"Rp 1,15 Miliar","Arcamanik, Bandung",3,2,2,1150000000,86,140,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos18015314,Dijual Rumah Sayap Riau Mainroad Strategis Cocok Untuk Kuliner,Rp 19 Miliar,"Riau, Bandung",9,2,2,19000000000,445,250,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos18015703,Dijual Rumah Belanda di Jl Nangka Sayap Riau,"Rp 8,74 Miliar","Riau, Bandung",3,1,5,8740000000,437,400,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos18019939,"Jual Bu Rumah Bagus Shm Di Jalan Kautamaan Istri, Bandung Kota",Rp 8 Miliar,"Bandung Kota, Bandung",4,2,2,8000000000,450,500,Sumur Bandung,Bandung Tengah,>7M,400-800sqm,-6.9143889000000005,107.61702181771668,0.86
hos18026949,Rumah Asri Banyak Tanaman Halaman Besar di Antapani,"Rp 2,3 Miliar","Antapani, Bandung",4,3,1,2300000000,310,161,Antapani,Bandung Timur,1.5-3M,200-400sqm,-6.9178562,107.65988138469118,5.56
hos18054554,Rumah Termurah di Batununggal Cocok Untuk Investasi,"Rp 4,5 Miliar","Batununggal, Bandung",4,3,3,4500000000,498,170,Batununggal,Bandung Tengah,3-7M,400-800sqm,-6.928054100000001,107.6404417263918,3.85
hos18058393,Dijual Rumah Nyaman Dan Luas Cocok Untuk Keluarga Besar,"Rp 2,49 Miliar","Ujungberung, Bandung",6,3,2,2490000000,285,241,Ujungberung,Bandung Timur,1.5-3M,200-400sqm,-6.9053267,107.710954740483,11.17
hos18084285,Dijual Rumah Baru On Progress Finishing Di Cisaranten Kulon,"Rp 1,99 Miliar","Arcamanik, Bandung",4,3,1,1990000000,148,161,Arcamanik,Bandung Timur,1.5-3M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos18089665,Dijual/disewakan Rumah di padasuka - Bandung Timur,Rp 950 Juta,"Padasuka, Bandung",3,2,1,950000000,120,100,Cibeunying Kidul,Bandung Utara,500 juta-1.5M,120-200sqm,-6.89851205,107.65007706308097,4.63
hos18117917,Dijual Rumah Tinggal Mainroad Pagarsih Kota Bandung,"Rp 2,6 Miliar","Astanaanyar, Bandung",3,2,1,2600000000,90,160,Astana Anyar,Bandung Tengah,1.5-3M,60-120sqm,-6.9324654500000005,107.59881535095596,2.68
hos18128953,Rumah Luas Nyaman Terawat di Jalan Tikukur Bandung,"Rp 7,8 Miliar","Coblong, Bandung",7,3,1,7800000000,392,175,Coblong,Bandung Utara,>7M,200-400sqm,-6.880933349999999,107.61392108064138,3.35
hos18128965,Rumah Mewah Terawat Luas di Pondok Hijau Bandung,Rp 10 Miliar,"Sukasari, Bandung",6,3,2,10000000000,678,700,Sukasari,Bandung Utara,>7M,400-800sqm,-6.889291249999999,107.58870509879455,3.37
hos18129002,Rumah Bagus Nyaman di Taman Holis Indah Bandung,Rp 900 Juta,"Holis Cigondewah, Bandung",3,2,1,900000000,114,103,Astana Anyar,Bandung Tengah,500 juta-1.5M,60-120sqm,-6.9324654500000005,107.59881535095596,2.68
hos18147559,Murah Sekali!!! Rumah Hitung Tanah Harga Njop Di Bumi Kopo Kencana,"Rp 2,2 Miliar","Peta, Bandung",2,2,2,2200000000,280,280,Bojongloa Kaler,Bandung Selatan,1.5-3M,200-400sqm,-6.93232645,107.59074740446374,3.19
hos18158227,Rumah Murah Aset Mandiri,Rp 719 Juta,"Rancasari, Bandung",3,2,1,719000000,85,127,Rancasari,Bandung Timur,500 juta-1.5M,60-120sqm,-6.9535356,107.67520978505222,8.6
hos18176979,Rumah Shm Di Gempol Asri Bagus Timur,Rp 2 Miliar,"Cijerah, Bandung",3,2,2,2000000000,228,180,Bandung Kulon,Bandung Barat,1.5-3M,200-400sqm,-6.93193445,107.55505327116754,6.51
hos18189445,Best Buy!!! Dijual Rumah Minimalis Nyaman Dalam Cluster Cigadung Dago Bandung Utara,"Rp 1,95 Miliar","Cigadung, Bandung",4,3,2,1950000000,108,138,Cibeunying Kaler,Bandung Utara,1.5-3M,60-120sqm,-6.8863341,107.62897980161543,3.43
hos18190411,"Rumah Baru Minimalis Modern 2 Lantai di Area Kembar Bkr, Bandung","Rp 2,95 Miliar","BKR, Bandung",4,3,2,2950000000,195,170,Lengkong,Bandung Tengah,1.5-3M,120-200sqm,-6.9343483,107.62621853326837,3.14
hos18192342,HotSale.!Jarang Ada Rumah di Kota Bandung Burangrang Kec. Lengkong Kota Bandung,"Rp 1,71 Miliar","Burangrang, Bandung",4,2,1,1710000000,81,100,Lengkong,Bandung Tengah,1.5-3M,60-120sqm,-6.9343483,107.62621853326837,3.14
hos18239034,"Rumah Minimalis Bagus Dan Harga Murah di Mekar Wangi, Bandung","Rp 2,7 Miliar","Mekar Wangi, Bandung",4,2,2,2700000000,120,170,Bojongloa Kidul,Bandung Selatan,1.5-3M,120-200sqm,-6.947036199999999,107.59627135374859,4.27
hos18239871,Dijual Rumah Kekinia Terawat Komplek Arcamanik Endah Kota Bandung,"Rp 3,5 Miliar","Arcamanik, Bandung",4,4,1,3500000000,268,300,Arcamanik,Bandung Timur,3-7M,200-400sqm,-6.92144665,107.6770158552717,7.49
hos18248589,Padasuka Ideal Residence 400 Juta Murah Bawah Harga Pasar,Rp 400 Juta,"Padasuka, Bandung",2,1,1,400000000,111,45,Cibeunying Kidul,Bandung Utara,<500 Juta,60-120sqm,-6.89851205,107.65007706308097,4.63
hos18254706,Rumah  Nyaman Dan Sejuk Di Setiabudhi Bandung Utara Komplek Setiabudi Regency 2 Lantai Shm,"Rp 2,3 Miliar","Setiabudi, Bandung",5,5,2,2300000000,372,162,Sukasari,Bandung Utara,1.5-3M,200-400sqm,-6.889291249999999,107.58870509879455,3.37
hos18278517,Jual Rumah Kokoh di Komplek Graha Pesona Cisaranten Cinambo Bandung,"Rp 1,4 Miliar","Arcamanik, Bandung",4,3,1,1400000000,96,200,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos18283846,Rumah Di Setiabudi Regency Kota Bandung Utara,"Rp 3,79 Miliar","Bandung Kota, Bandung",6,4,1,3790000000,273,450,Sumur Bandung,Bandung Tengah,3-7M,200-400sqm,-6.9143889000000005,107.61702181771668,0.86
hos18284101,"Rumah Murah Aset BRI, Regol, Kota Bandung","Rp 1,35 Miliar","Regol, Bandung",2,1,1,1350000000,128,120,Regol,Bandung Selatan,500 juta-1.5M,120-200sqm,-6.939712849999999,107.613796906891,3.21
hos18284104,"Rumah Murah Aset BRI, Rancasari, Kab. Cirebon",Rp 750 Juta,"Rancasari, Bandung",5,3,1,750000000,182,250,Rancasari,Bandung Timur,500 juta-1.5M,120-200sqm,-6.9535356,107.67520978505222,8.6
hos18292661,Rumah Bagus Nyaman di Jalan Batununggal Sentosa,"Rp 4,2 Miliar","Batununggal, Bandung",4,3,1,4200000000,262,220,Batununggal,Bandung Tengah,3-7M,200-400sqm,-6.928054100000001,107.6404417263918,3.85
hos18294033,Rumah Hook Minimalis di Gegerkalong Bandung,"Rp 2,5 Miliar","Geger Kalong, Bandung",5,4,1,2500000000,149,150,Sukasari,Bandung Utara,1.5-3M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos18294041,Rumah Luas Strategis Cocok Usaha di Sayap Riau Bandung,Rp 14 Miliar,"Riau, Bandung",6,2,4,14000000000,488,125,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos18294102,Rumah Lama Nyaman Terawat di Sayap Jalan Aceh riau Bandung,Rp 7 Miliar,"Riau, Bandung",8,5,1,7000000000,255,325,Cibeunying Kaler,Bandung Utara,>7M,200-400sqm,-6.8863341,107.62897980161543,3.43
hos18294420,Rumah Strategis Tengah Kota Cocok Usaha di Mainroad Sayap Riau,Rp 17 Miliar,"Riau, Bandung",3,3,1,17000000000,432,250,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos18294798,Rumah Besar Strategis Cocok Usaha di Setra Sari,Rp 6 Miliar,"Setra Sari, Bandung",11,11,1,6000000000,200,350,Sukasari,Bandung Utara,3-7M,200-400sqm,-6.889291249999999,107.58870509879455,3.37
hos18294800,Rumah Terawat Strategis Cocok Usaha di Cihapit Sayap Riau,Rp 7 Miliar,"Riau, Bandung",11,3,1,7000000000,390,265,Cibeunying Kaler,Bandung Utara,>7M,200-400sqm,-6.8863341,107.62897980161543,3.43
hos18294872,Rumah Nyaman Luas di Mekar Wangi Bandung,"Rp 4,5 Miliar","Mekar Wangi, Bandung",5,3,1,4500000000,200,300,Bojongloa Kidul,Bandung Selatan,3-7M,200-400sqm,-6.947036199999999,107.59627135374859,4.27
hos18298979,Rumah Lama Butuh Renovasi di Kembar Timur Bkr,"Rp 1,55 Miliar","BKR, Bandung",4,4,1,1550000000,150,120,Lengkong,Bandung Tengah,1.5-3M,120-200sqm,-6.9343483,107.62621853326837,3.14
hos18301299,"Rumah Luas Bagus di Kembar, Bkr, Kota Bandung. Lebar Muka 15 Meter","Rp 2,9 Miliar","BKR, Bandung",5,3,2,2900000000,299,215,Lengkong,Bandung Tengah,1.5-3M,200-400sqm,-6.9343483,107.62621853326837,3.14
hos18319903,"Rumah Murah Bandung, 10 Menit Menuju Telkom University",Rp 285 Juta,"Kiaracondong, Bandung",2,1,1,285000000,70,45,Kiaracondong,Bandung Tengah,<500 Juta,60-120sqm,-6.9247499,107.6462773,4.28
hos18322798,Rumah Dijual Di Batununggal Mulia Bandung,Rp 2 Miliar,"Batununggal, Bandung",3,2,1,2000000000,126,190,Batununggal,Bandung Tengah,1.5-3M,120-200sqm,-6.928054100000001,107.6404417263918,3.85
hos18353126,Dijual Rumah Strategis Cocok Untuk Usaha Di Turangga Bandung,"Rp 6,5 Miliar","Turangga, Bandung",5,3,1,6500000000,283,150,Lengkong,Bandung Tengah,3-7M,200-400sqm,-6.9343483,107.62621853326837,3.14
hos18353136,"Rumah dan Gudang, pasti Cuan.. Mainroad di Terusan Kopo","Rp 5,5 Miliar","Kopo, Bandung",4,3,2,5500000000,360,304,Bojongloa Kaler,Bandung Selatan,3-7M,200-400sqm,-6.93232645,107.59074740446374,3.19
hos18353141,Rumah Indent Fasilitas Lengkap DP cm 6jt all in di Ciwastra,Rp 576 Juta,"Ciwastra, Bandung",2,1,1,576000000,60,40,Buah Batu,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.965688011053042,107.63789418028449,6.79
hos18353146,Rumah Baru Minimalis Nyaman 2 Lantai di Mekarwangi,"Rp 2,05 Miliar","Mekar Wangi, Bandung",2,2,1,2049999999,75,130,Bojongloa Kidul,Bandung Selatan,1.5-3M,60-120sqm,-6.947036199999999,107.59627135374859,4.27
hos18353192,Rumah Baru Minimalis Keren di Kopo Permai 3,"Rp 1,25 Miliar","Kopo Permai, Bandung",3,4,1,1250000000,104,160,Bojongloa Kaler,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.93232645,107.59074740446374,3.19
hos18353236,JUAL Rumah Perlu Renov Sedikit Di Permata Kopo Bandung,"Rp 1,05 Miliar","Kopo, Bandung",3,2,1,1050000000,140,100,Bojongloa Kaler,Bandung Selatan,500 juta-1.5M,120-200sqm,-6.93232645,107.59074740446374,3.19
hos18353286,Rumah Bagus Nyaman 2 Lantai di Kopo Permai,"Rp 2,7 Miliar","Kopo Permai, Bandung",5,4,1,2700000000,188,300,Bojongloa Kaler,Bandung Selatan,1.5-3M,120-200sqm,-6.93232645,107.59074740446374,3.19
hos18363935,Rumah Murah Sekali Akes Motor di Jalan Kopo Bihbul Belakang,Rp 350 Juta,"Kopo, Bandung",2,1,1,350000000,57,57,Bojongloa Kaler,Bandung Selatan,<500 Juta,<60sqm,-6.93232645,107.59074740446374,3.19
hos18367206,Rumah Apik di Arcamanik,"Rp 2,7 Miliar","Arcamanik, Bandung",6,3,1,2700000000,208,340,Arcamanik,Bandung Timur,1.5-3M,200-400sqm,-6.92144665,107.6770158552717,7.49
hos18368576,Rumah 2lantai Di Wangsa Pilar Beta Garden Pasir Jati Bandung,Rp 985 Juta,"Cicaheum, Bandung",2,2,1,985000000,60,85,Kiaracondong,Bandung Tengah,500 juta-1.5M,60-120sqm,-6.9247499,107.6462773,4.28
hos18372772,Murah Turun Harga Hitung Tanah di Arcamanik Jarang Ada,"Rp 1,35 Miliar","Arcamanik, Bandung",3,2,1,1350000000,176,120,Arcamanik,Bandung Timur,500 juta-1.5M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos18375994,Rumah Murah 2 Lantai Di Komp.cingised Sayap Antapani Bandung,Rp 980 Juta,"Bandung Kota, Bandung",4,2,1,980000000,142,100,Sumur Bandung,Bandung Tengah,500 juta-1.5M,120-200sqm,-6.9143889000000005,107.61702181771668,0.86
hos18403473,"Jual Murah Rumah 2 Lantai Bagus di Arcamanik Bandung, Bandung",Rp 3 Miliar,"Arcamanik, Bandung",3,3,1,3000000000,220,200,Arcamanik,Bandung Timur,3-7M,200-400sqm,-6.92144665,107.6770158552717,7.49
hos18407615,Dijual Rumah Mewah Lokasi Strategis Di Kota Bandung,"Rp 6,9 Miliar","Andir, Bandung",3,3,1,6900000000,269,500,Andir,Bandung Tengah,3-7M,200-400sqm,-6.9061442500000005,107.57133171215168,4.32
hos18415093,"Rumah Dijual Cepat Terusan Sukamulya 2,5 Lantai","Rp 2,5 Miliar","Pasteur, Bandung",3,2,2,2500000000,163,250,Sukajadi,Bandung Barat,1.5-3M,120-200sqm,-6.860296099999999,107.58906784137545,6.07
hos18419039,Jual Rumah Dago Giri bandung,"Rp 2,3 Miliar","Resor Dago Pakar, Bandung",2,2,1,2300000000,342,150,Coblong,Bandung Utara,1.5-3M,200-400sqm,-6.880933349999999,107.61392108064138,3.35
hos18423758,"Rumah Baru Modern Minimalis Cluster Elit di Mekar Wangi, Bandung","Rp 3,85 Miliar","Mekar Wangi, Bandung",4,4,2,3850000000,139,208,Bojongloa Kidul,Bandung Selatan,3-7M,120-200sqm,-6.947036199999999,107.59627135374859,4.27
hos18429240,Dijual Rumah Asri 2 Lantai Riviera Resort Gegerkalong,Rp 3 Miliar,"Geger Kalong, Bandung",4,4,1,3000000000,191,250,Sukasari,Bandung Utara,3-7M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos18433520,Murah Rumah Bagus Di Podomoro Park Buah Batu Bandung,"Rp 1,3 Miliar","Buah Batu, Bandung",2,1,1,1300000000,107,40,Buah Batu,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.965688011053042,107.63789418028449,6.79
hos18453500,Rumah 2 Lantai SHM Hadap Barat Di Jl Taman Mekar Raharja Bandung,"Rp 2,3 Miliar","Mekar Wangi, Bandung",3,3,1,2300000000,120,130,Bojongloa Kidul,Bandung Selatan,1.5-3M,120-200sqm,-6.947036199999999,107.59627135374859,4.27
hos18460945,"Rumah Murah Aset BRI, Gedebage, Kota Bandung",Rp 275 Juta,"Gede Bage, Bandung",2,1,1,275000000,132,68,Gedebage,Bandung Timur,<500 Juta,120-200sqm,-6.95283425,107.69811481410812,10.77
hos18460950,"Rumah Murah Aset BRI, Arcamanik, Kota Bandung",Rp 540 Juta,"Arcamanik, Bandung",3,2,1,540000000,152,120,Arcamanik,Bandung Timur,500 juta-1.5M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos18487193,Rumah Terawat Di Komplek Muara Menarik Jarang Ada,"Rp 3,8 Miliar","Leuwi Panjang, Bandung",4,3,1,3800000000,250,325,Bojongloa Kidul,Bandung Selatan,3-7M,200-400sqm,-6.947036199999999,107.59627135374859,4.27
hos18493613,Murah Rumah Bagus 3 Lantai Minimalis Cigadung Bandung Utara,"Rp 1,85 Miliar","Cigadung, Bandung",3,3,1,1850000000,90,200,Cibeunying Kaler,Bandung Utara,1.5-3M,60-120sqm,-6.8863341,107.62897980161543,3.43
hos18495561,Rumah 2 Lantai Jual Cepat di Komplek Sayap Cikutra Bandung,Rp 2 Miliar,"Cikutra, Bandung",5,2,1,2000000000,270,286,Cibeunying Kidul,Bandung Utara,1.5-3M,200-400sqm,-6.89851205,107.65007706308097,4.63
hos18495699,Rumah Kokoh 2 Lantai Murah di Graha Puspa Sersan Bajuri Setiabudi Bandung,"Rp 3,2 Miliar","Setiabudi, Bandung",5,4,4,3200000000,750,350,Sukasari,Bandung Utara,3-7M,400-800sqm,-6.889291249999999,107.58870509879455,3.37
hos18495952,Rumah Dijual Di Jalan Saturnus Raya Bandung,"Rp 2,4 Miliar","Buah Batu, Bandung",5,4,3,2400000000,204,176,Buah Batu,Bandung Selatan,1.5-3M,200-400sqm,-6.965688011053042,107.63789418028449,6.79
hos18507368,Dijual Cepat Rumah Bagus Terawat Di Cluster Batu Mas Batununggal,"Rp 2,65 Miliar","Batununggal, Bandung",5,3,1,2650000000,251,350,Batununggal,Bandung Tengah,1.5-3M,200-400sqm,-6.928054100000001,107.6404417263918,3.85
hos18514642,Rumah Lama Hitung Tanah Di Burangrang Akses 2mobil,"Rp 2,5 Miliar","Burangrang, Bandung",3,2,2,2500000000,219,100,Lengkong,Bandung Tengah,1.5-3M,200-400sqm,-6.9343483,107.62621853326837,3.14
